Year,Month,Day,Temperature (°C),Humidity (%),Wind Speed (km/h),Pressure (hPa),Rainfall (mm)
2020,2,1,22.30094392121184,71.88658522529792,14.09660087547741,1003.005870142468,0.9280126276104972
2020,2,2,31.00525010871548,66.27100853767558,15.378928121442435,1002.1999524164619,3.395899477445088
2020,2,3,34.61130867833747,54.00798978303884,2.610565342168556,1005.6868406646988,7.4241426271412125
2020,2,4,34.20051843410006,74.95461818740809,10.34563713221955,1010.6266498730888,11.948182540598316
2020,2,5,26.097322302303876,65.81238525859222,11.894757686044152,1004.9899395274164,16.460186916021478
2020,2,6,28.10889472199122,87.2375972399623,5.814673252479185,1012.1776505634484,16.457564273781202
2020,2,7,25.65529369400521,62.72631849499243,16.01894512777916,1018.2372441361964,0.21818354607128887
2020,2,8,23.01373596277195,57.00719528840153,10.949741892053488,1016.1967547866496,19.23577131991061
2020,2,9,38.59643233179499,67.15165293550066,5.85080724426895,1002.1048283119981,8.263588350727096
2020,2,10,29.031519080168394,72.00496610632659,12.769851827316042,1008.9888061832937,12.582641941628992
2020,2,11,25.16732331030039,50.38290821280773,8.008674449595537,1010.1617405281768,15.064502880276077
2020,2,12,27.51881354798674,80.59956136102649,15.48364027426873,1017.7111695787962,15.222649712669625
2020,2,13,37.495696913880415,75.44081488869487,9.591382833113272,1003.3786845413094,4.248894096341351
2020,2,14,28.68526701273414,89.09055992960025,0.5353930931027606,1015.2519483610378,6.3357169994273566
2020,2,15,32.14155886673623,69.49404831169034,2.462509605764296,1015.1325670553729,13.684152835880228
2020,2,16,21.105578447214537,65.24298280967218,12.615788289219964,1004.3308009201891,0.3259034527111915
2020,2,17,25.573257543533607,82.60505382032139,12.89182497252182,1012.8390190599166,9.932921760789185
2020,2,18,31.998483332874365,83.31310288586515,1.8103199412666426,1001.8218001616128,13.687437517530794
2020,2,19,39.31532167853156,67.90576147447568,19.306276565301236,1001.0505560512848,16.100368162542555
2020,2,20,21.329775430754427,63.53557530685537,12.55733386290583,1011.5652650208265,4.37564299858238
2020,2,21,37.10537548409714,68.79938318009718,19.121400189797427,1003.9190461509504,11.398441721809888
2020,2,22,24.396393041181103,87.05982884886309,17.20422628237216,1011.3193459487064,8.920482767471418
2020,2,23,28.93178757903252,83.98214213386899,8.783524143178008,1010.7148155869702,7.531065839318078
2020,2,24,38.46156138332653,79.25301191269017,16.926790259321052,1010.2616825946369,12.622147524627202
2020,2,25,31.02847556370977,74.75739532634518,16.406717505215337,1003.0908551057468,14.675059560637504
2020,2,26,20.91911268591165,77.84704971519693,2.818065868930346,1011.6109068659192,18.917964076483806
2020,2,27,35.994937818559876,63.83292881449809,16.422489435271142,1004.513901499233,4.615906191612149
2020,2,28,26.676698864883257,62.49063789405929,7.958670352126727,1006.4466557231453,11.868696478355893
2020,2,29,34.86118589620035,82.75690663616327,18.488589902951617,1015.2943029356423,14.127468445505357
2020,3,1,31.491734535546726,63.89469568094688,4.127521054154735,1005.8917272300938,4.631153394934026
2020,3,2,33.93710829075148,55.36035120037591,0.7890015065232103,1002.9745996689878,11.935914036170681
2020,3,3,33.20216135710474,63.977652818089865,7.546770978957937,1014.8502304167654,18.721960672835007
2020,3,4,36.241798547429084,77.61760939315695,18.05957627760402,1013.8598302679892,2.3884303862904277
2020,3,5,23.884084570134267,66.99203879023386,13.795015696404016,1016.28239428602,18.6270699631187
2020,3,6,36.215034818189025,58.946014172249875,4.051033548299905,1006.6094663705923,12.05937891814661
2020,3,7,22.45391056258745,68.9884879244664,13.767458848584617,1010.8729028499139,0.02088557926456014
2020,3,8,28.848625548575022,58.478882957815586,18.187677627119957,1008.1072645919631,1.3100485051942745
2020,3,9,30.75421702046791,57.79308838367021,14.415182664919646,1008.6881912103556,1.8041045785120668
2020,3,10,22.39876973236907,66.88736050582244,19.711379063807765,1019.3614595290244,8.282169897884762
2020,3,11,37.8118534369562,53.93933810200883,17.430386607251037,1010.3556212651685,19.363900967417628
2020,3,12,25.332104041270902,66.68153868692869,19.937416373927608,1004.4235462715609,3.448217297659697
2020,3,13,39.80942090005246,64.43081560671031,4.890250422701239,1016.9466691572292,10.216941897716145
2020,3,14,22.310556387799206,64.08128602093852,3.6945724363429844,1000.6365801928641,0.2646055455965035
2020,3,15,23.51045543929447,79.09272159862738,3.9552172587295176,1006.6600968308369,9.87337891737393
2020,3,16,36.87503009884095,68.98144847293332,17.35317077116342,1013.4307739702201,5.0732012012200585
2020,3,17,32.065999470657616,57.7126025050744,6.551141902187842,1003.1176237384036,6.375983873461768
2020,3,18,31.195296794072753,75.88372132086043,4.357722265008597,1002.9916490790621,13.054174892643069
2020,3,19,37.65061259616054,60.551805597049174,8.720689590734052,1004.7452057250445,13.848407401495777
2020,3,20,34.20998672010501,55.60042796003802,16.595368743432253,1007.7387885113774,2.0304516027853436
2020,3,21,26.22573355086012,88.34920988886037,19.64528836247403,1017.7978252375252,11.646137735482416
2020,3,22,23.834585575549433,75.4825516914263,1.2429306559274877,1016.563709661049,18.31549075254324
2020,3,23,34.46200997267891,58.087935423341364,2.2492511982756547,1012.4323673259506,14.018731648534871
2020,3,24,34.611050388656494,73.91990971539775,6.97593491700649,1010.4838897337962,12.577822594857139
2020,3,25,25.414619313806703,63.456715571618915,1.660588152477882,1009.757849466509,16.419576121140793
2020,3,26,30.44395163778642,85.4975176368327,1.133011723357995,1016.3171303873451,6.079032185011062
2020,3,27,36.582339260230334,69.93161772520479,8.597993362141981,1012.0265592627744,9.401726872603307
2020,3,28,33.96673684763238,78.9220292324419,0.8481559849055786,1013.5622909493329,18.06645466391685
2020,3,29,39.28156543085437,64.5772319194945,4.174744381711781,1002.7112409412002,18.890726241963097
2020,3,30,22.47898892801206,76.32383383584468,4.118689500190619,1007.2790165870325,12.379399862063874
2020,3,31,25.267974778830038,89.99317869096708,0.568304913243538,1013.6406516549793,15.542406009668849
2020,4,1,26.312009533436985,84.74613049961067,18.415422951007667,1014.3636337416277,1.3606400192031232
2020,4,2,28.910914103591168,82.95974640691358,6.771336501576952,1008.4912062267663,19.00434350194829
2020,4,3,21.369294995087973,74.17042462993959,19.505799840988182,1004.9903396999523,11.506537864966909
2020,4,4,32.23316226363969,86.01468007431974,8.394828558258869,1015.5889878926276,18.253541610210476
2020,4,5,37.68324100142647,85.16671150492202,10.088781853044893,1005.8658942034751,1.7719756329736192
2020,4,6,22.79335825203514,69.37790163713734,12.175394497428098,1000.5366991839641,4.354398822606362
2020,4,7,21.850467988129346,73.82703798924187,16.316401697479908,1008.8080351026429,12.90146557224247
2020,4,8,35.14882543443919,89.09015461897204,8.404431762975781,1011.0608427320183,5.302463990861204
2020,4,9,27.570768312297382,56.87468186413524,13.120198352115732,1001.3411405373931,4.856678762583484
2020,4,10,33.66298230205409,59.67890769165554,12.056209394909484,1010.9483390555548,13.907403882543646
2020,4,11,37.846216533029555,81.39485310084082,16.848796684274575,1019.9951685711351,0.8090906102178663
2020,4,12,27.09051024256344,53.26231515088743,14.194947601948103,1008.4963596168102,2.3746128678507405
2020,4,13,38.63946767306448,63.46826988924888,13.107232762454796,1017.4606609689739,3.35986179909036
2020,4,14,21.97350766726389,61.554772724640614,3.0133375283711117,1008.6468850919593,0.7745728252981143
2020,4,15,26.304083013509626,89.03554797708593,14.47755493683406,1009.7446149432552,5.879635253886035
2020,4,16,31.510460359578975,87.79676126684566,14.454239975295014,1001.6854342017992,15.523439446797509
2020,4,17,37.092657092332445,57.408187780616906,19.641851906097422,1001.1696054209795,10.424562088697414
2020,4,18,22.958676548431324,52.13065817149034,19.024736061724102,1017.4501078539341,12.148687225882124
2020,4,19,26.826585250277827,54.391809146266596,11.55934173977516,1012.1263578459034,2.7258997705227594
2020,4,20,22.06011437874268,73.58767605937916,3.402371459007172,1016.8109532888791,11.562401892759002
2020,4,21,24.075476763707215,64.46292920742279,2.6347815102590078,1015.9898048885474,14.66775335782058
2020,4,22,27.044772605302537,80.98047429569922,5.200976139068143,1019.1457353047886,10.403008055949703
2020,4,23,23.823865643667705,60.88777744562739,2.8892162914320796,1001.1457865739962,14.284883356818142
2020,4,24,21.361983431261148,76.06171465538141,4.855012268789491,1015.0848775006104,0.9166063696824889
2020,4,25,22.891213616027414,71.82950449973265,12.717235097345494,1011.7453165818728,12.705046320638207
2020,4,26,33.19921583814394,84.14988216616379,7.1738832289008165,1012.7632993342136,15.949152137114575
2020,4,27,27.165389102930888,54.79247834054945,10.790279465588652,1005.4120184213629,15.095371554482844
2020,4,28,39.26590791611169,87.43196770237692,19.77920121918579,1000.2808751153765,9.602766027735818
2020,4,29,21.55541547628379,84.99452201914303,2.004098845471707,1002.9018330177888,3.4526024328783755
2020,4,30,20.90210425354552,50.12125650096404,11.580767183382184,1002.9675673360191,19.5716116179885
2020,5,1,36.36310688008899,73.15127494305236,2.145734805766528,1004.9658113428006,9.295104295983695
2020,5,2,37.3900322940155,63.86736802609862,0.3596532714019651,1011.4462386877552,3.8564870181982602
2020,5,3,22.728882986180214,87.0426037570017,5.759827940855569,1014.6688998658288,5.342338270600198
2020,5,4,31.436984471756624,69.90559746904155,0.4055602523944857,1011.2603631297303,4.342341350295403
2020,5,5,35.145253810703096,75.82356522881054,19.17189114264909,1018.9396288956807,14.735583818534469
2020,5,6,25.30473799795505,82.56810893624484,16.744390108398026,1007.5050532739722,14.28542669575641
2020,5,7,39.545427534165256,78.29439348750573,15.31332586717464,1013.9534769940504,10.196798977780205
2020,5,8,39.98286504798398,50.11246864813651,5.180562858661921,1017.0722024116448,3.7003068920660653
2020,5,9,26.947075730791735,71.13839921469634,16.27214133731313,1010.711247078036,19.063721614145017
2020,5,10,33.398461420235535,64.72579793818838,19.36700693746381,1001.7173262761715,14.939097802027266
2020,5,11,32.84049058573184,77.66947188677344,17.058813821073404,1008.3200752752999,0.3138780739111646
2020,5,12,25.417269653929893,54.96363297042023,16.906249722353184,1018.1208468765592,3.2032552030096872
2020,5,13,35.3963717200782,57.54725958080489,6.200462344820985,1012.8219663742647,15.808301984612022
2020,5,14,39.23770708505177,86.33732908288395,10.562949755677389,1014.3485182234607,18.903122831545762
2020,5,15,25.208919135295563,73.16870025829762,1.8516063364033908,1003.4150886761792,18.144806601079313
2020,5,16,23.732423453421973,52.961105484633364,14.347028388985768,1004.4047533448293,7.2484677722922815
2020,5,17,39.87076916706651,51.98506764694552,14.94771354781471,1009.6136179106038,1.1948388475529836
2020,5,18,26.358140973972176,65.51806897372211,17.30586544393114,1009.5277136714421,8.598024134341102
2020,5,19,26.149779565637115,67.63979866734957,8.990098076738057,1003.3232235205121,3.3604932264876797
2020,5,20,31.371795125540594,68.21173108452719,8.32426510888238,1004.4615072445364,15.775525375984731
2020,5,21,23.24979989400675,69.33524343686923,14.459162338305681,1010.5355674401844,15.708373762376775
2020,5,22,20.643389578391492,80.8792025898571,19.309281367631062,1015.0194982501131,15.754208501175555
2020,5,23,22.810322412096195,59.216109575741754,1.5236357457870797,1012.8022695572419,4.192389346120187
2020,5,24,38.839362068483055,76.17164484084671,17.393285528837268,1007.386936300061,7.648550825132814
2020,5,25,25.868832742200745,69.54102712560643,17.899276494575744,1019.0163941790078,12.4935463555835
2020,5,26,33.3671076536271,62.319017018165255,2.9771303315131936,1008.1016958061683,2.99501804399398
2020,5,27,28.2475001896496,69.16268414455472,12.000452227936364,1007.1490218664161,12.493707897883265
2020,5,28,35.540927351122605,76.45000619734503,6.021045008737376,1006.7419428873145,18.356567154488342
2020,5,29,39.496792964402715,66.29961221548308,11.779542684620148,1006.9575032862616,18.020004164222087
2020,5,30,20.55800869550969,63.3927493253114,17.866310888575924,1000.7448237223894,9.706159383022237
2020,5,31,32.63131505475157,81.65033555338054,0.4489827856229911,1006.1551495970341,1.515399205965997
2020,6,1,34.74500953276275,83.8226101287004,12.637052254294703,1014.8467677992551,13.565404493336592
2020,6,2,27.411162585589707,54.934856506904,15.120493758971758,1010.8021899331662,13.231765320633164
2020,6,3,39.29126299476689,81.61231920549045,2.516770563223316,1015.1547738064705,10.667249100461307
2020,6,4,26.23667700159131,77.3498703584496,0.3930178738003143,1007.3343993912674,17.471910621873604
2020,6,5,36.23375027650481,72.58491382377804,14.411632004768544,1000.4696192825731,10.228664543045378
2020,6,6,30.095677608823976,54.704351534990664,18.839725113805084,1010.4659243573918,10.667431068142895
2020,6,7,28.038718155380455,69.4710141248701,5.329246448340459,1017.6227972892525,15.772619846050258
2020,6,8,21.825009469032445,52.30592133553018,18.11948437067287,1015.826080934894,9.646374109511555
2020,6,9,27.24081814746707,52.59756878945463,12.331835986065308,1010.8721159394133,9.08172389043578
2020,6,10,30.04422896820669,54.88889273063541,15.596990619209382,1010.3709131742514,15.297285540494272
2020,6,11,24.582320509925825,89.29648557589456,14.804646459301779,1001.3027168302364,4.332284581606325
2020,6,12,21.958414313050262,65.58155283262548,6.811025124755039,1010.2245744919563,12.321546048187336
2020,6,13,39.49466597701448,72.88647614286376,11.697005975779287,1006.7757922690033,15.475108964689934
2020,6,14,21.649135887139323,78.79287414864513,19.48992176939415,1018.3662607120099,5.2029051955793975
2020,6,15,28.688793729394796,56.10830214631764,16.822475976784787,1014.7953795252723,15.492282475131859
2020,6,16,28.144544005620617,53.960628959184724,15.966498825800295,1008.1029954824376,8.738820706272957
2020,6,17,28.215467275440442,82.71913041256497,6.895135404756642,1019.9232148503869,19.64235390217819
2020,6,18,30.20150958533717,73.09143370510263,5.258468610649782,1002.1787418449454,8.442528750920193
2020,6,19,21.554799517600564,85.79672587353465,2.803442332787436,1008.822256501742,4.757952532079668
2020,6,20,21.362785760297715,87.2923416980898,15.381248290513101,1014.5093540984161,4.640645495973428
2020,6,21,22.087916214677787,56.42084499932151,13.289028176653542,1014.5649401367062,19.40039288742678
2020,6,22,31.34418322479904,67.18435205000877,14.330901250765738,1010.5283232888252,2.0122744840997075
2020,6,23,32.50168916309579,52.10169261131605,5.5645762257768805,1000.6000866478498,12.447047853750615
2020,6,24,24.274230481879528,61.772098967075536,18.801962808460647,1009.7917419535114,12.60381039583339
2020,6,25,35.92731798987589,52.211383756311164,2.584772370169308,1008.4069087085369,1.7553867283995173
2020,6,26,34.17225447975507,54.24870085309982,0.887756124598984,1009.0632712884069,13.350885402997651
2020,6,27,39.743992054146815,85.95384552578803,9.409585976222267,1001.9660292708686,10.812688356959468
2020,6,28,29.964620496367104,83.86592721800812,2.382721787265105,1015.4935681726731,10.307653432094435
2020,6,29,20.430812312895817,71.09976318171664,10.06727057176118,1018.72823071478,6.2897216628838315
2020,6,30,29.389516700372162,73.07818946980967,10.031381221288685,1017.2118446837223,3.4661409221453154
2020,7,1,25.918083848091143,80.65322460906097,6.8440661259946145,1011.7095066443896,15.92689823219004
2020,7,2,24.065032612774257,67.71358710165214,14.113508202626745,1006.4572467398795,8.931902599348172
2020,7,3,23.1748164468956,65.2269553202548,16.415437333240618,1016.8838450694102,7.180440842164513
2020,7,4,31.694029960852387,81.4149812278053,6.686832325410672,1012.8773890248156,19.693023920062384
2020,7,5,21.683192784255276,67.26380684805491,15.257307432803334,1012.328061740273,16.931209872632905
2020,7,6,29.269892749000768,60.97631805879409,9.051833376387998,1001.850231775798,19.652864945828007
2020,7,7,30.30366089468938,73.95646293601715,4.700266147551877,1000.319728198028,15.262193386648828
2020,7,8,39.132469451491204,66.39850360135657,10.763481348431942,1018.2039660669486,10.215406627534618
2020,7,9,33.84823186277414,74.67912966626838,13.88062967160131,1018.6225491902201,18.832207840201857
2020,7,10,20.155201460631694,53.08252715341404,0.3039458690673458,1003.6245617064432,4.8696435641269815
2020,7,11,25.216573221377086,86.69343245199126,4.57725999094738,1000.2888202295991,19.323668847220922
2020,7,12,28.571099026099358,72.68537232677964,14.578320996445882,1019.8172619793165,2.1502869123128754
2020,7,13,39.60055598640027,76.72330493981428,11.807350354105992,1018.8337973217342,1.7706313878338742
2020,7,14,27.840311928473227,72.72154106810594,12.240517612191482,1003.2239160602144,19.11553169879193
2020,7,15,36.54402513607748,63.77896101702083,4.541446764266295,1003.994422842523,2.0933260355402683
2020,7,16,27.10880721604284,63.047843044551435,9.419615646828984,1001.5572720282792,11.971032281630444
2020,7,17,22.214542792417095,84.26742253028613,15.809101160539775,1006.7435488475994,19.001845345015973
2020,7,18,26.536092685187747,75.73005718316085,8.776441154827861,1018.5624020740204,7.7846918649303065
2020,7,19,21.234959440378805,84.82180504290619,3.6797767526485914,1015.2928104777525,4.64036823557376
2020,7,20,23.85563408184779,65.54698859415868,10.919167604668525,1008.8684337328102,0.1656658409419398
2020,7,21,26.134046407667796,86.64707328137538,5.3354080160097155,1009.5328368165916,17.729044590628796
2020,7,22,36.47937662756347,52.438798874480305,7.749425656323464,1004.1070170293809,16.732271642821132
2020,7,23,24.454179550244255,84.54467714211552,19.089745616380632,1001.2017438290102,9.778143989995307
2020,7,24,35.57612712333938,84.14681205012333,10.841308004363277,1005.1694856804104,19.39562793593687
2020,7,25,30.074330960833215,66.41162985450866,0.6346372762250096,1005.6181192778035,15.556004541842949
2020,7,26,34.37744013648835,89.21231859740583,9.88058385620107,1001.8616471058019,4.252511317389443
2020,7,27,30.147445290628205,74.47357709589029,11.367018127503316,1002.7827366323687,15.43277859147838
2020,7,28,35.32203617216041,82.55011861496823,15.182258853365608,1010.018882733289,9.64425964802215
2020,7,29,20.55481400334586,81.43059916869744,12.208977696089864,1008.6141402362949,7.083387376775098
2020,7,30,24.86620768510029,54.708898569827184,11.137134481588046,1002.1260447144566,5.847209836541869
2020,7,31,22.86890517634677,60.71463548034991,3.9680002704990858,1017.0804205939631,0.4690994028913442
2020,8,1,33.987163648715175,79.9625804427898,18.37718385512628,1011.681860145728,1.002991635766397
2020,8,2,35.4515685028694,82.38431552333034,19.352558024203073,1014.5376810037379,0.3089183744931723
2020,8,3,26.954276009808147,64.3383857135945,11.58558714554578,1001.9922514206197,15.786485732766366
2020,8,4,29.874790130471993,71.89169566296758,18.36314502829379,1016.7782971938673,4.616919813762699
2020,8,5,26.446198689077114,86.7143028034411,13.768878678310944,1013.3862753143555,10.826740501670551
2020,8,6,39.25919797173012,71.41397935571706,0.26184273720701867,1014.5016497067559,14.916300684214507
2020,8,7,21.46393508826935,61.18498028850745,6.925346835246222,1003.7408959478902,2.467761658613532
2020,8,8,31.196991098215268,57.53969761925217,18.991698911650264,1010.0278832702539,17.06298298649501
2020,8,9,37.202980574312974,57.481161320620664,8.175828958225784,1015.2812731978239,8.586507267355618
2020,8,10,20.77123048531426,62.87217505162708,10.018571701530837,1012.9049952051349,10.949736347226294
2020,8,11,34.61389089627794,60.81518923247741,13.385324847338168,1017.153917167878,5.771644784085952
2020,8,12,34.32692911262037,54.16872448042381,2.679450694943999,1017.2399959330236,16.15432283776444
2020,8,13,38.07293221585064,75.76059272976923,18.922242034821434,1005.676104786525,1.782620652574325
2020,8,14,38.05914756120306,69.00872828771487,13.044096545062228,1000.4589047857738,4.443015188108244
2020,8,15,39.399653011790946,69.10257060875657,9.670080783073283,1005.6287801597568,17.856693451682194
2020,8,16,39.12066076393053,56.61617566113503,9.477526964432606,1015.8021344800011,16.218076518608264
2020,8,17,30.59284954730306,81.40471057063482,7.507168641014939,1004.7500672708344,12.539806998925991
2020,8,18,34.25613042823838,77.02345345609783,15.128167502079023,1016.0466252633294,17.241682141413282
2020,8,19,20.86629185959452,59.00347162614415,7.999765704053452,1008.2709846550822,7.219741142075595
2020,8,20,32.582474272663916,51.4581133775144,5.796924774870518,1013.9961487370542,14.350821700427339
2020,8,21,30.162495582178444,75.77771292287399,15.519012172783624,1015.7899743612331,19.515189921648386
2020,8,22,39.218211368498714,64.86641349503694,8.555278029397561,1010.7700554560354,8.662392848558165
2020,8,23,38.368876535773076,63.65856551498584,18.66006461375397,1003.18828527283,7.9525412108298665
2020,8,24,33.19366010822411,62.58579689051584,2.497179756974135,1008.7442547042792,10.934093971414992
2020,8,25,22.15013944820633,81.29279972068414,2.872249627646062,1013.4320863800456,1.5179338572745116
2020,8,26,22.52165415773916,89.5176283585609,5.386962589282702,1007.126671889326,6.785484039906913
2020,8,27,38.715916110885125,72.94662330205145,0.5524511470434845,1010.3736973942911,5.779414987066596
2020,8,28,31.962874879655256,65.57348851393627,13.560615579752543,1015.9600675960568,12.074246448006676
2020,8,29,25.271438320122428,85.72199978872064,0.6182313823134389,1002.8280014244773,11.257676857625302
2020,8,30,35.87857181714113,63.52608480170224,11.079932117641128,1012.6949418550192,10.698053625237122
2020,8,31,31.40600912893386,61.36098967981023,6.676735552647344,1003.843150004197,12.183412600307227
2020,9,1,32.27613729850323,65.398978181121,12.742935177605403,1000.6092291394955,3.895802888543347
2020,9,2,25.9859050206925,74.59152226287478,1.2894203390734615,1002.9710457636389,11.758958565095373
2020,9,3,26.278916778769442,68.09140835079738,4.520869134025281,1016.6439562440481,0.5445362813204802
2020,9,4,31.761576995876098,88.47088926217236,2.174045072200934,1015.3328188809837,5.279833766249357
2020,9,5,24.292934928142817,71.55227772529798,11.209331202588224,1018.0514502429214,4.927399427156926
2020,9,6,29.913925268135166,88.63931894964787,10.982182024083391,1012.5690532046626,2.066474068372617
2020,9,7,28.268617901541056,59.351404336708896,10.225214665467863,1002.7792068234965,18.623271968776333
2020,9,8,37.59250952525291,70.16600238044937,8.770588096994809,1018.495002043609,4.157943484871511
2020,9,9,32.863578875365604,68.59814123915041,16.926757667787893,1013.7862473115969,7.372588111817664
2020,9,10,34.77606672998643,61.34591739616947,14.39910145079015,1018.4001289562722,11.194573153690456
2020,9,11,37.94790645276655,89.78229124137377,17.10819259170974,1014.4207063722739,18.304551719958237
2020,9,12,29.90907072429563,53.575032387674455,1.3130976160166608,1018.2964425484505,10.41170311100856
2020,9,13,32.90029075248443,82.14623085406944,15.436942440083092,1005.396593072423,19.894218768648223
2020,9,14,24.967134145828894,67.60871888164147,19.58927585926181,1007.1004189473671,8.253574193038343
2020,9,15,37.66468700961737,87.28552546823744,12.873942039766055,1009.4883852738143,7.643331196675264
2020,9,16,35.140579221416,66.05181529424647,15.358002299881052,1009.3735429787837,1.5897999942006447
2020,9,17,23.46447068209048,75.49321377578477,8.907769116731233,1004.3299349762901,7.636732277059219
2020,9,18,35.33386897167908,85.85433466619924,7.394901605623678,1007.6328535397288,11.776754146187702
2020,9,19,36.528748525238896,57.943161198860224,1.650764457774181,1017.2737119861075,19.764241377032448
2020,9,20,31.447407692578086,56.54352812899149,10.376380750402399,1015.80377439627,2.8743017459320708
2020,9,21,33.496594851762126,89.77820987034119,17.175532293853262,1015.282534947712,0.24418183656253367
2020,9,22,35.45210217873781,88.29615856523444,2.2748404445660975,1009.9452030660401,18.41309679070061
2020,9,23,35.52090086575431,50.70250501311677,12.56283302485285,1008.7252454992793,2.7891868891350136
2020,9,24,25.287305567016077,52.36385624851205,15.730977007907867,1003.930860069304,15.43425692416411
2020,9,25,23.17005094906239,72.16299538856148,8.268140896048614,1018.5447923294643,9.140188820074183
2020,9,26,31.22930459290827,83.5106001003615,18.127618081482087,1011.1938730714572,1.985276081592926
2020,9,27,32.787402913908565,65.8472954079445,8.313430487429814,1013.9080627542857,9.700260566602479
2020,9,28,30.209659024158377,50.10710594998117,16.057854911760714,1014.7033791769692,14.908896302570122
2020,9,29,29.750115831879718,80.35728180916394,2.25241500852585,1013.4786723377013,19.9190451810191
2020,9,30,31.587565257042073,83.45652005645515,17.418498256758653,1001.2325247548799,7.852321662446249
2020,10,1,37.003016432925484,86.7150539756979,14.045136667676157,1018.9655743644771,10.164691346658387
2020,10,2,37.12513853201963,66.55328039694697,8.562326983501144,1012.1203560242757,19.025526488487515
2020,10,3,26.255237010364105,53.5429058501466,8.249078369713576,1006.2339270873327,2.293167995967429
2020,10,4,27.393656478542173,70.49772731553035,16.222407306036946,1006.5853239799169,16.246400537350027
2020,10,5,31.865813635057595,54.57534962858838,14.794791054091732,1008.2019683728996,12.469660238457951
2020,10,6,30.90001882509582,77.80784560604094,16.491004953684705,1009.3326952407856,13.335892506783471
2020,10,7,31.892435235108085,66.72251510541872,14.221202716559455,1002.6870792530435,18.67065699360937
2020,10,8,25.198137147562523,68.85866801387401,4.651972724860698,1013.0491255657956,13.93663373695535
2020,10,9,37.86433138497763,76.94526900103722,11.657099625665223,1008.9379603525778,0.6837707859005948
2020,10,10,37.515147887178316,79.9705669333596,6.467375741231212,1015.2213851743628,10.368805560674954
2020,10,11,35.269467303037395,78.96985103534624,4.689476578877487,1004.7690556693932,19.197101356369565
2020,10,12,22.843350781362695,66.59580522100931,13.083505045412288,1013.0594796392332,3.3388253837441684
2020,10,13,23.733479725751508,62.348212014262245,0.9416709820043923,1009.3838737179143,14.012574607124886
2020,10,14,26.90977572670434,57.484402289865855,11.814467596357037,1000.0583534489604,16.78528615242932
